video_id,split,gloss,signer_id,frames,source,url,wlasl100,wlasl300,wlasl1000,wlasl2000
11770,train,color,59.0,235,asldeafined,https://media.asldeafined.com/vocabulary/1466899941.6976.mp4,True,True,True,True
13309,val,corn,9.0,139,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,True,True,True,True
69282,train,corn,119.0,223,aslbrick,http://aslbricks.org/New/ASL-Videos/corn.mp4,True,True,True,True
13337,train,corn,12.0,205,aslsearch,http://www.aslsearch.com/signs/videos/corn.mp4,True,True,True,True
13325,test,corn,0.0,244,spreadthesign,https://media.spreadthesign.com/video/mp4/13/69483.mp4,True,True,True,True
13326,train,corn,4.0,232,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn%202-FKgZc_MRxV4.mp4,True,True,True,True
13327,train,corn,4.0,223,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-o98GdAgQyjY.mp4,True,True,True,True
13328,train,corn,32.0,103,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-QaahtFHvNxI.mp4,True,True,True,True
13329,train,corn,59.0,220,asldeafined,https://media.asldeafined.com/vocabulary/1466903438.4804.mp4,True,True,True,True
13330,train,corn,14.0,46,handspeak,https://www.handspeak.com/word/c/corn2.mp4,True,True,True,True
13331,train,corn,14.0,61,handspeak,https://www.handspeak.com/word/c/corn.mp4,True,True,True,True
65408,train,corn,92.0,199,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_1-2167.mp4,True,True,True,True
65409,train,corn,99.0,169,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_2-2464.mp4,True,True,True,True
13323,train,corn,37.0,172,spreadthesign,https://media.spreadthesign.com/video/mp4/13/184770.mp4,True,True,True,True
67531,train,corn,109.0,160,asllex,https://youtu.be/0C7Gfubq690,True,True,True,True
67530,test,corn,109.0,130,asllex,https://youtu.be/lPM0S5NBl_0,True,True,True,True
13333,train,corn,11.0,85,signingsavvy,https://www.signingsavvy.com/signs/mp4/7/7286.mp4,True,True,True,True
13334,test,corn,11.0,109,signingsavvy,https://www.signingsavvy.com/signs/mp4/8/8825.mp4,True,True,True,True
13335,val,corn,24.0,181,aslpro,http://www.aslpro.com/main/c/corn_a.swf,True,True,True,True
13336,val,corn,24.0,190,aslpro,http://www.aslpro.com/main/c/corn_b.swf,True,True,True,True
13681,test,cow,9.0,100,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,True,True,True,True
69283,train,cow,118.0,205,aslbrick,http://aslbricks.org/New/ASL-Videos/cow.mp4,True,True,True,True
13697,train,cow,31.0,118,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cow-6-hRTBII8CE.mp4,True,True,True,True
13698,val,cow,31.0,121,signschool,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cow%202.mp4,True,True,True,True
13699,train,cow,59.0,199,asldeafined,https://media.asldeafined.com/vocabulary/1466904642.2093.mp4,True,True,True,True
13700,train,cow,14.0,166,handspeak,https://www.handspeak.com/word/c/cow2.mp4,True,True,True,True
13701,train,cow,14.0,166,handspeak,https://www.handspeak.com/word/c/cow.mp4,True,True,True,True
13702,train,cow,11.0,133,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14631.mp4,True,True,True,True
13703,val,cow,11.0,229,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14633.mp4,True,True,True,True
13704,train,cow,5.0,184,aslu,https://www.youtube.com/watch?v=HTCXKjM5h-4,True,True,True,True
13695,train,cow,35.0,184,spreadthesign,https://media.spreadthesign.com/video/mp4/13/357956.mp4,True,True,True,True
67536,train,cow,109.0,94,asllex,https://youtu.be/VO9nCXjgMW4,True,True,True,True
13705,train,cow,5.0,199,aslu,https://www.youtube.com/watch?v=I2_nB2cXP58,True,True,True,True
13706,train,cow,67.0,277,nabboud,https://www.youtube.com/watch?v=-IWU7gZ-gAQ,True,True,True,True
13707,train,cow,64.0,373,aslu,https://www.youtube.com/watch?v=oId_a4wrcds,True,True,True,True
13708,test,cow,5.0,223,aslu,https://www.youtube.com/watch?v=sdr-c7NRai8,True,True,True,True
13709,train,cow,16.0,169,aslpro,http://www.aslpro.com/main/c/cow.swf,True,True,True,True
13710,test,cow,41.0,202,aslsearch,http://www.aslsearch.com/signs/videos/cow.mp4,True,True,True,True
13696,val,cow,36.0,220,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cow.mp4,True,True,True,True
14621,test,dance,9.0,157,asl5200,https://www.youtube.com/watch?v=ChIupJBcxjs,True,True,True,True
68032,val,dance,109.0,322,valencia-asl,https://www.youtube.com/watch?v=G6pN8BFQYDI,True,True,True,True
70152,train,dance,121.0,337,northtexas,https://www.youtube.com/watch?v=VwejDy96MzM,True,True,True,True
68988,train,dance,115.0,169,lillybauer,https://www.youtube.com/watch?v=w6ZfGv4ns64,True,True,True,True
69048,train,dance,115.0,370,lillybauer,https://www.youtube.com/watch?v=y8Rm0Q7fDYk,True,True,True,True
14626,test,dance,20.0,172,handspeak,https://www.handspeak.com/word/d/dance.mp4,True,True,True,True
14627,train,dance,11.0,124,signingsavvy,https://www.signingsavvy.com/signs/mp4/6/6768.mp4,True,True,True,True
14628,train,dance,5.0,220,aslu,https://www.youtube.com/watch?v=fbgiLOBY4P0,True,True,True,True
14629,train,dance,51.0,196,nabboud,https://www.youtube.com/watch?v=g67ZXnEx9Z4,True,True,True,True
14630,train,dance,5.0,193,aslu,https://www.youtube.com/watch?v=GfUdx7LmGhc,True,True,True,True
65434,train,dance,102.0,217,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DANCE-1207.mp4,True,True,True,True
67550,val,dance,109.0,142,asllex,https://youtu.be/vrAcHSfVt88,True,True,True,True
14631,train,dance,5.0,169,aslu,https://www.youtube.com/watch?v=p3UKhedGeTA,True,True,True,True
14632,val,dance,54.0,193,aslpro,http://www.aslpro.com/main/d/dance.swf,True,True,True,True
14633,train,dance,12.0,277,aslsearch,http://www.aslsearch.com/signs/videos/dance.mp4,True,True,True,True
14622,train,dance,2.0,277,spreadthesign,https://media.spreadthesign.com/video/mp4/13/93915.mp4,True,True,True,True
14623,train,dance,38.0,265,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dance.mp4,True,True,True,True
14624,train,dance,6.0,124,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dance-LOxTQ06JyCQ.mp4,True,True,True,True
14625,train,dance,59.0,202,asldeafined,https://media.asldeafined.com/vocabulary/1466906258.9856.mp4,True,True,True,True
14669,val,dark,9.0,124,asl5200,https://www.youtube.com/watch?v=ChIupJBcxjs,True,True,True,True
69290,train,dark,116.0,178,aslbrick,http://aslbricks.org/New/ASL-Videos/dark.mp4,True,True,True,True
14673,test,dark,4.0,142,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%203-5soiYfTU5hI.mp4,True,True,True,True
14674,train,dark,4.0,112,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark-AYvdy-XWNNg.mp4,True,True,True,True
14675,train,dark,59.0,202,asldeafined,https://media.asldeafined.com/vocabulary/1466906377.6228.mp4,True,True,True,True
14676,train,dark,59.0,214,asldeafined,https://media.asldeafined.com/vocabulary/1466906399.7678.mp4,True,True,True,True
14677,train,dark,20.0,142,handspeak,https://www.handspeak.com/word/d/dark-color2.mp4,True,True,True,True
14678,train,dark,20.0,172,handspeak,https://www.handspeak.com/word/d/dark-color.mp4,True,True,True,True
14679,train,dark,14.0,88,handspeak,https://www.handspeak.com/word/d/dark.mp4,True,True,True,True
14680,train,dark,11.0,94,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14847.mp4,True,True,True,True
65439,train,dark,90.0,190,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-100.mp4,True,True,True,True
65440,train,dark,90.0,196,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-101.mp4,True,True,True,True
14671,train,dark,35.0,232,spreadthesign,https://media.spreadthesign.com/video/mp4/13/51156.mp4,True,True,True,True
14681,train,dark,11.0,130,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14870.mp4,True,True,True,True
14682,test,dark,5.0,238,aslu,https://www.youtube.com/watch?v=CGLQEeEzo1s,True,True,True,True
14683,val,dark,68.0,274,nabboud,https://www.youtube.com/watch?v=eWiJm1rz0Fk,True,True,True,True
14684,train,dark,25.0,205,aslpro,http://www.aslpro.com/main/d/dark.swf,True,True,True,True
14685,test,dark,12.0,253,aslsearch,http://www.aslsearch.com/signs/videos/dark.mp4,True,True,True,True
14672,val,dark,4.0,127,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%202-DEioenO9U9g.mp4,True,True,True,True
17007,train,doctor,9.0,130,asl5200,https://www.youtube.com/watch?v=ChIupJBcxjs,True,True,True,True
68842,train,doctor,113.0,307,lillybauer,https://www.youtube.com/watch?v=QPiZO8Aswgo,True,True,True,True
70049,train,doctor,121.0,259,northtexas,https://www.youtube.com/watch?v=sErq0TJMKEo,True,True,True,True
17015,train,doctor,36.0,280,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor.mp4,True,True,True,True
17016,val,doctor,60.0,268,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doctor-zl9aTqYRVXQ.mp4,True,True,True,True
17017,train,doctor,21.0,220,asldeafined,https://media.asldeafined.com/vocabulary/1467772429.4932.mp4,True,True,True,True
17018,train,doctor,14.0,166,handspeak,https://www.handspeak.com/word/d/doctor.mp4,True,True,True,True
17019,train,doctor,10.0,124,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22643.mp4,True,True,True,True
17020,test,doctor,10.0,142,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22644.mp4,True,True,True,True
17022,val,doctor,5.0,247,aslu,https://www.youtube.com/watch?v=1t6GrmgKN5U,True,True,True,True
65503,train,doctor,99.0,151,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-344.mp4,True,True,True,True
65504,train,doctor,99.0,151,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-573.mp4,True,True,True,True
17013,train,doctor,8.0,223,spreadthesign,https://media.spreadthesign.com/video/mp4/13/456750.mp4,True,True,True,True
67579,test,doctor,109.0,91,asllex,https://youtu.be/sSpld6bXlM0,True,True,True,True
17023,val,doctor,5.0,184,aslu,https://www.youtube.com/watch?v=IEVgcJA3JWk,True,True,True,True
17024,test,doctor,72.0,193,aslpro,http://www.aslpro.com/main/d/doctor_1.swf,True,True,True,True
17025,train,doctor,72.0,172,aslpro,http://www.aslpro.com/main/d/doctor_2.swf,True,True,True,True
17026,train,doctor,12.0,265,aslsearch,http://www.aslsearch.com/signs/videos/doctor.mp4,True,True,True,True
17014,train,doctor,36.0,226,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor2.mp4,True,True,True,True
18316,test,eat,9.0,148,asl5200,https://www.youtube.com/watch?v=2oaCeSdHG-A,True,True,True,True
69307,val,eat,118.0,160,aslbrick,http://aslbricks.org/New/ASL-Videos/eat.mp4,True,True,True,True
68520,train,eat,113.0,340,lillybauer,https://www.youtube.com/watch?v=HAqSIA2GG3g,True,True,True,True
68044,train,eat,109.0,202,valencia-asl,https://www.youtube.com/watch?v=lsjFBdE3X7M,True,True,True,True
69086,train,eat,115.0,178,lillybauer,https://www.youtube.com/watch?v=zOzgRJ3bAdI,True,True,True,True
18326,test,eat,20.0,145,handspeak,https://www.handspeak.com/word/e/eat-iclpop.mp4,True,True,True,True
18328,train,eat,20.0,166,handspeak,https://www.handspeak.com/word/e/eat.mp4,True,True,True,True
18329,train,eat,11.0,130,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14883.mp4,True,True,True,True
18331,train,eat,64.0,139,aslu,https://www.youtube.com/watch?v=9AYysHe14jg,True,True,True,True
18332,train,eat,5.0,178,aslu,https://www.youtube.com/watch?v=OmylSinUxns,True,True,True,True
65601,train,eat,90.0,193,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAT-399.mp4,True,True,True,True
18323,val,eat,0.0,262,spreadthesign,https://media.spreadthesign.com/video/mp4/13/74980.mp4,True,True,True,True
67610,train,eat,109.0,118,asllex,https://youtu.be/FSxHpeiCuBc,True,True,True,True
67611,val,eat,109.0,139,asllex,https://youtu.be/QkTP_AyKk_k,True,True,True,True
18333,train,eat,80.0,256,nabboud,https://www.youtube.com/watch?v=rbnYbQyFvK4,True,True,True,True
18334,train,eat,16.0,184,aslpro,http://www.aslpro.com/main/e/eat.swf,True,True,True,True
18335,train,eat,12.0,217,aslsearch,http://www.aslsearch.com/signs/videos/eat.mp4,True,True,True,True
18324,train,eat,36.0,175,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/eat.mp4,True,True,True,True
18325,train,eat,21.0,187,asldeafined,https://media.asldeafined.com/vocabulary/1468347821.5825.mp4,True,True,True,True
19255,test,enjoy,9.0,199,asl5200,https://www.youtube.com/watch?v=2oaCeSdHG-A,True,True,True,True
68344,val,enjoy,113.0,385,lillybauer,https://www.youtube.com/watch?v=aYMV4_YuPi8,True,True,True,True
68046,train,enjoy,109.0,310,valencia-asl,https://www.youtube.com/watch?v=rNb-ogcyRAE,True,True,True,True
70051,train,enjoy,121.0,352,northtexas,https://www.youtube.com/watch?v=sErq0TJMKEo,True,True,True,True
19261,train,enjoy,21.0,226,asldeafined,https://media.asldeafined.com/vocabulary/1468376460.8089.mp4,True,True,True,True
19262,test,enjoy,20.0,166,handspeak,https://www.handspeak.com/word/e/enjoy2.mp4,True,True,True,True
19263,train,enjoy,20.0,166,handspeak,https://www.handspeak.com/word/e/enjoy.mp4,True,True,True,True
19264,train,enjoy,11.0,169,signingsavvy,https://www.signingsavvy.com/signs/mp4/6/6907.mp4,True,True,True,True
19265,train,enjoy,69.0,340,nabboud,https://www.youtube.com/watch?v=DAotz9r5g_o,True,True,True,True
19266,train,enjoy,5.0,196,aslu,https://www.youtube.com/watch?v=G7MMoJZRltk,True,True,True,True
65635,train,enjoy,90.0,229,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENJOY-574.mp4,True,True,True,True
19257,val,enjoy,37.0,214,spreadthesign,https://media.spreadthesign.com/video/mp4/13/456900.mp4,True,True,True,True
67624,train,enjoy,109.0,145,asllex,https://youtu.be/OL02Odh2dRg,True,True,True,True
19267,val,enjoy,5.0,238,aslu,https://www.youtube.com/watch?v=Uo_AUbP0O9g,True,True,True,True
19268,train,enjoy,25.0,217,aslpro,http://www.aslpro.com/main/e/enjoy.swf,True,True,True,True
19269,train,enjoy,12.0,244,aslsearch,http://www.aslsearch.com/signs/videos/enjoy.mp4,True,True,True,True
19258,train,enjoy,38.0,157,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/enjoy.mp4,True,True,True,True
19259,train,enjoy,4.0,124,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-J1S7e-UwSMY.mp4,True,True,True,True
19260,train,enjoy,39.0,115,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-OqNA--JdTmA.mp4,True,True,True,True
65761,test,forget,94.0,133,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FORGET-565.mp4,True,True,True,True
68053,val,forget,109.0,304,valencia-asl,https://www.youtube.com/watch?v=l_aBsu7kVqI,True,True,True,True
68692,train,forget,113.0,325,lillybauer,https://www.youtube.com/watch?v=mK0OtDTC5To,True,True,True,True
68054,train,forget,110.0,133,valencia-asl,https://www.youtube.com/watch?v=TxfYzcnSl-o,True,True,True,True
70376,train,forget,121.0,292,northtexas,https://www.youtube.com/watch?v=Z25ng9maolE,True,True,True,True
22954,test,forget,4.0,136,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget-5pgZiT-vz60.mp4,True,True,True,True
22955,train,forget,21.0,172,asldeafined,https://media.asldeafined.com/vocabulary/1468513470.6049.mp4,True,True,True,True
22956,train,forget,14.0,55,handspeak,https://www.handspeak.com/word/f/forget-blank.mp4,True,True,True,True
22959,train,forget,14.0,61,handspeak,https://www.handspeak.com/word/f/forget.mp4,True,True,True,True
22960,train,forget,11.0,109,signingsavvy,https://www.signingsavvy.com/signs/mp4/8/8938.mp4,True,True,True,True
22961,train,forget,5.0,136,aslu,https://www.youtube.com/watch?v=1vXrp5awuHc,True,True,True,True
22962,val,forget,5.0,220,aslu,https://www.youtube.com/watch?v=fCzxDWv0jbo,True,True,True,True
22963,train,forget,5.0,187,aslu,https://www.youtube.com/watch?v=N18WPFcphhs,True,True,True,True
22964,val,forget,5.0,208,aslu,https://www.youtube.com/watch?v=qSzyQByTFps,True,True,True,True
22965,train,forget,5.0,220,aslu,https://www.youtube.com/watch?v=TVFEnWVgoII,True,True,True,True
22966,train,forget,16.0,160,aslpro,http://www.aslpro.com/main/f/forget.swf,True,True,True,True
22967,train,forget,12.0,196,aslsearch,http://www.aslsearch.com/signs/videos/alzheimer.mp4,True,True,True,True
22952,train,forget,38.0,145,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/forgot2.mp4,True,True,True,True
22953,train,forget,4.0,118,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget%202-cIPsq4HrhFc.mp4,True,True,True,True
69343,train,give,115.0,238,aslbrick,http://aslbricks.org/New/ASL-Videos/give.mp4,True,True,True,True
24655,train,give,5.0,163,aslu,https://www.youtube.com/watch?v=PkJpgPxNhwE,True,True,True,True
24656,train,give,81.0,205,nabboud,https://www.youtube.com/watch?v=qMgcmGOiNmw,True,True,True,True
24657,train,give,5.0,160,aslu,https://www.youtube.com/watch?v=U5p42-d-buw,True,True,True,True
24658,val,give,5.0,169,aslu,https://www.youtube.com/watch?v=wEKZPaO7XTQ,True,True,True,True
24659,train,give,16.0,178,aslpro,http://www.aslpro.com/main/g/give.swf,True,True,True,True
24660,train,give,12.0,181,aslsearch,http://www.aslsearch.com/signs/videos/give.mp4,True,True,True,True
24638,train,give,45.0,82,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something%202-ysfVqxTJKcg.mp4,True,True,True,True
24639,val,give,45.0,64,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something--Ma0iHFZKv8.mp4,True,True,True,True
24640,train,give,31.0,109,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give-5M1xfBmmXpg.mp4,True,True,True,True
24641,val,give,21.0,136,asldeafined,https://media.asldeafined.com/vocabulary/1468549017.6848.mp4,True,True,True,True
24642,val,give,14.0,82,handspeak,https://www.handspeak.com/word/g/give2.mp4,True,True,True,True
24643,train,give,14.0,97,handspeak,https://www.handspeak.com/word/g/give-hir-from-me.mp4,True,True,True,True
24645,train,give,14.0,94,handspeak,https://www.handspeak.com/word/g/give-you.mp4,True,True,True,True
24636,test,give,35.0,238,spreadthesign,https://media.spreadthesign.com/video/mp4/13/51920.mp4,True,True,True,True
24648,train,give,11.0,103,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14622.mp4,True,True,True,True
24649,test,give,10.0,184,signingsavvy,https://www.signingsavvy.com/signs/mp4/23/23273.mp4,True,True,True,True
24651,train,give,11.0,76,signingsavvy,https://www.signingsavvy.com/signs/mp4/7/7424.mp4,True,True,True,True
24652,train,give,5.0,193,aslu,https://www.youtube.com/watch?v=bjXPOO_DUMw,True,True,True,True
66010,train,last,90.0,163,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAST-168.mp4,True,True,True,True
68086,train,last,110.0,112,valencia-asl,https://www.youtube.com/watch?v=BsaWM5I_G1o,True,True,True,True
69068,train,last,115.0,157,lillybauer,https://www.youtube.com/watch?v=Yp5z7Px_aV8,True,True,True,True
32263,val,last,12.0,250,aslsearch,http://www.aslsearch.com/signs/videos/last.mp4,True,True,True,True
32248,train,last,4.0,88,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last%2C%20Final-ZrL9QA06fZs.mp4,True,True,True,True
32249,train,last,13.0,232,asldeafined,https://media.asldeafined.com/vocabulary/1468671376.351.mp4,True,True,True,True
32250,train,last,59.0,151,asldeafined,https://media.asldeafined.com/vocabulary/1522766909.4561.mp4,True,True,True,True
32251,train,last,20.0,166,handspeak,https://www.handspeak.com/word/l/last-final.mp4,True,True,True,True
32252,train,last,20.0,166,handspeak,https://www.handspeak.com/word/l/last-past.mp4,True,True,True,True
32253,test,last,11.0,85,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5971.mp4,True,True,True,True
32254,train,last,11.0,88,signingsavvy,https://www.signingsavvy.com/signs/mp4/6/6063.mp4,True,True,True,True
32255,val,last,11.0,76,signingsavvy,https://www.signingsavvy.com/signs/mp4/6/6164.mp4,True,True,True,True
32246,test,last,2.0,292,spreadthesign,https://media.spreadthesign.com/video/mp4/13/91452.mp4,True,True,True,True
67826,val,last,109.0,118,asllex,https://youtu.be/HV_8ELVFXzU,True,True,True,True
32257,train,last,11.0,124,signingsavvy,https://www.signingsavvy.com/signs/mp4/9/9194.mp4,True,True,True,True
32258,test,last,5.0,193,aslu,https://www.youtube.com/watch?v=f8MfjdWKh24,True,True,True,True
32259,train,last,87.0,190,aslpro,http://www.aslpro.com/main/l/last.swf,True,True,True,True
32260,train,last,12.0,241,aslsearch,http://www.aslsearch.com/signs/videos/last2.mp4,True,True,True,True
32261,train,last,12.0,235,aslsearch,http://www.aslsearch.com/signs/videos/last3.mp4,True,True,True,True
35506,test,meet,9.0,82,asl5200,https://www.youtube.com/watch?v=IxO7unGawfk,True,True,True,True
68099,val,meet,111.0,157,valencia-asl,https://www.youtube.com/watch?v=pWFDhzkId9o,True,True,True,True
68974,train,meet,115.0,178,lillybauer,https://www.youtube.com/watch?v=VSBIqNFEQxI,True,True,True,True
35511,train,meet,31.0,160,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-SHPBneo_ofY.mp4,True,True,True,True
35512,train,meet,3.0,142,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-UvaayIDXkuw.mp4,True,True,True,True
35513,test,meet,13.0,271,asldeafined,https://media.asldeafined.com/vocabulary/1468714718.3075.mp4,True,True,True,True
35514,train,meet,20.0,70,handspeak,https://www.handspeak.com/word/m/meet-me.mp4,True,True,True,True
35515,train,meet,14.0,73,handspeak,https://www.handspeak.com/word/m/meet.mp4,True,True,True,True
35516,train,meet,11.0,127,signingsavvy,https://www.signingsavvy.com/signs/mp4/0/517.mp4,True,True,True,True
35517,train,meet,11.0,100,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5837.mp4,True,True,True,True
35518,train,meet,11.0,106,signingsavvy,https://www.signingsavvy.com/signs/mp4/9/9003.mp4,True,True,True,True
66112,val,meet,97.0,223,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MEET-1620.mp4,True,True,True,True
35509,train,meet,56.0,241,spreadthesign,https://media.spreadthesign.com/video/mp4/13/50874.mp4,True,True,True,True
67886,val,meet,109.0,157,asllex,https://youtu.be/W4FXyEWBu4I,True,True,True,True
35519,train,meet,47.0,343,scott,https://www.youtube.com/watch?v=AsdBSknwrjg,True,True,True,True
35520,train,meet,5.0,172,aslu,https://www.youtube.com/watch?v=eP816GBFVeg,True,True,True,True
35521,train,meet,5.0,157,aslu,https://www.youtube.com/watch?v=FC1R9kyegJY,True,True,True,True
35522,train,meet,87.0,175,aslpro,http://www.aslpro.com/main/m/meet.swf,True,True,True,True
35523,train,meet,12.0,199,aslsearch,http://www.aslsearch.com/signs/videos/meet.mp4,True,True,True,True
42827,train,pink,9.0,181,asl5200,https://www.youtube.com/watch?v=zHd4YEFzpwE,True,True,True,True
69430,train,pink,118.0,175,aslbrick,http://aslbricks.org/New/ASL-Videos/pink.mp4,True,True,True,True
68132,test,pink,110.0,133,valencia-asl,https://www.youtube.com/watch?v=2igUp9Fvq-E,True,True,True,True
68398,val,pink,115.0,184,lillybauer,https://www.youtube.com/watch?v=cx14s_gt60I,True,True,True,True
70246,train,pink,121.0,328,northtexas,https://www.youtube.com/watch?v=WprUBqi3iBc,True,True,True,True
42831,train,pink,4.0,130,signschool,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink%20var.mp4,True,True,True,True
42832,train,pink,4.0,127,signschool,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink.mp4,True,True,True,True
42833,val,pink,13.0,247,asldeafined,https://media.asldeafined.com/vocabulary/1468726359.6744.mp4,True,True,True,True
42835,train,pink,14.0,166,handspeak,https://www.handspeak.com/word/p/pink.mp4,True,True,True,True
42836,train,pink,10.0,139,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22812.mp4,True,True,True,True
42838,train,pink,5.0,184,aslu,https://www.youtube.com/watch?v=aNilWTBIl0g,True,True,True,True
66296,train,pink,101.0,205,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PINK-903.mp4,True,True,True,True
42829,train,pink,56.0,211,spreadthesign,https://media.spreadthesign.com/video/mp4/13/49192.mp4,True,True,True,True
67990,train,pink,109.0,202,asllex,https://youtu.be/9bkVAOz1ips,True,True,True,True
42840,test,pink,47.0,268,scott,https://www.youtube.com/watch?v=S8k8gjRdYXw,True,True,True,True
42841,val,pink,68.0,283,nabboud,https://www.youtube.com/watch?v=TLsGey9Cd7A,True,True,True,True
42842,test,pink,54.0,184,aslpro,http://www.aslpro.com/main/p/pink.swf,True,True,True,True
42843,train,pink,41.0,190,aslsearch,http://www.aslsearch.com/signs/videos/pink.mp4,True,True,True,True
42830,train,pink,38.0,181,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pink.mp4,True,True,True,True
42953,test,pizza,9.0,130,asl5200,https://www.youtube.com/watch?v=zHd4YEFzpwE,True,True,True,True
69431,test,pizza,117.0,193,aslbrick,http://aslbricks.org/New/ASL-Videos/pizza.mp4,True,True,True,True
42974,train,pizza,5.0,175,aslu,https://www.youtube.com/watch?v=XIZ2DrdEU3k,True,True,True,True
42976,val,pizza,30.0,169,aslpro,http://www.aslpro.com/main/p/pizza.swf,True,True,True,True
42977,val,pizza,41.0,232,aslsearch,http://www.aslsearch.com/signs/videos/pizza.mp4,True,True,True,True
42958,train,pizza,38.0,190,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza-2.mp4,True,True,True,True
42959,train,pizza,38.0,265,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza.mp4,True,True,True,True
42960,test,pizza,32.0,94,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza%202-Gm8PTVKHF1s.mp4,True,True,True,True
42961,train,pizza,32.0,127,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza-mJVC9oI13Lo.mp4,True,True,True,True
